30, 9/30/2025, 09:42:09.960,0.017361,21.435,0.03408,21.362
31, 9/30/2025, 09:42:19.969,0.017359,21.451,0.034046,21.376
32, 9/30/2025, 09:42:29.991,0.017353,21.469,0.034055,21.386
33, 9/30/2025, 09:42:39.994,0.017355,21.485,0.034063,21.403
34, 9/30/2025, 09:42:50.016,0.017352,21.497,0.034069,21.411
35, 9/30/2025, 09:43:00.036,0.017344,21.509,0.034041,21.411
36, 9/30/2025, 09:43:10.038,0.017342,21.523,0.034024,21.412
37, 9/30/2025, 09:43:20.068,0.01734,21.546,0.03404,21.413
38, 9/30/2025, 09:43:30.097,0.017347,21.574,0.033999,21.414
39, 9/30/2025, 09:43:40.118,0.017339,21.587,0.034017,21.423
40, 9/30/2025, 09:43:50.124,0.017345,21.6,0.034017,21.435
41, 9/30/2025, 09:44:00.150,0.01733,21.614,0.033995,21.449
42, 9/30/2025, 09:44:10.172,0.017341,21.64,0.033987,21.469
43, 9/30/2025, 09:44:20.188,0.017336,21.661,0.033973,21.482
44, 9/30/2025, 09:44:30.200,0.017328,21.681,0.033979,21.484
45, 9/30/2025, 09:44:40.230,0.01733,21.694,0.034019,21.488
46, 9/30/2025, 09:44:50.252,0.017333,21.703,0.033983,21.489
47, 9/30/2025, 09:45:00.260,0.01733,21.721,0.033956,21.491
48, 9/30/2025, 09:45:10.278,0.017319,21.746,0.033963,21.49
49, 9/30/2025, 09:45:20.282,0.017311,21.773,0.033949,21.5
50, 9/30/2025, 09:45:30.297,0.017325,21.787,0.033953,21.508
51, 9/30/2025, 09:45:40.319,0.017319,21.794,0.033946,21.516
52, 9/30/2025, 09:45:50.326,0.017322,21.798,0.033928,21.535
53, 9/30/2025, 09:46:00.341,0.017317,21.813,0.033929,21.55
54, 9/30/2025, 09:46:10.362,0.017323,21.834,0.033924,21.561
55, 9/30/2025, 09:46:20.373,0.017309,21.86,0.033921,21.563
56, 9/30/2025, 09:46:30.402,0.017322,21.885,0.033899,21.564
57, 9/30/2025, 09:46:40.422,0.017304,21.893,0.033887,21.565
58, 9/30/2025, 09:46:50.426,0.017313,21.904,0.033897,21.569
59, 9/30/2025, 09:47:00.432,0.017314,21.915,0.033879,21.572
60, 9/30/2025, 09:47:10.460,0.017301,21.93,0.033876,21.574
61, 9/30/2025, 09:47:20.471,0.017319,21.952,0.033875,21.586
62, 9/30/2025, 09:47:30.498,0.017303,21.979,0.033873,21.595
63, 9/30/2025, 09:47:40.521,0.017302,21.992,0.033873,21.599
64, 9/30/2025, 09:47:50.535,0.017297,22.009,0.033866,21.617
65, 9/30/2025, 09:48:00.553,0.017311,22.019,0.03384,21.629
66, 9/30/2025, 09:48:10.561,0.017307,22.033,0.033848,21.639
67, 9/30/2025, 09:48:20.567,0.017302,22.065,0.033823,21.642
68, 9/30/2025, 09:48:30.572,0.017293,22.087,0.033831,21.645
69, 9/30/2025, 09:48:40.589,0.017288,22.099,0.033836,21.644
70, 9/30/2025, 09:48:50.593,0.017304,22.112,0.033815,21.649
71, 9/30/2025, 09:49:00.619,0.017294,22.12,0.033828,21.653
72, 9/30/2025, 09:49:10.631,0.017303,22.129,0.033797,21.661
73, 9/30/2025, 09:49:20.648,0.017297,22.153,0.033812,21.661
74, 9/30/2025, 09:49:30.674,0.017298,22.176,0.033786,21.684
75, 9/30/2025, 09:49:40.701,0.017296,22.183,0.033791,21.696
76, 9/30/2025, 09:49:50.720,0.017296,22.199,0.033795,21.7
77, 9/30/2025, 09:50:00.720,0.017292,22.203,0.033781,21.719
78, 9/30/2025, 09:50:10.725,0.017285,22.215,0.033784,21.72
79, 9/30/2025, 09:50:20.730,0.017283,22.22,0.033769,21.722
80, 9/30/2025, 09:50:30.739,0.017288,22.232,0.033782,21.722
81, 9/30/2025, 09:50:40.740,0.017283,22.245,0.033772,21.723
82, 9/30/2025, 09:50:50.763,0.017283,22.276,0.033762,21.723
83, 9/30/2025, 09:51:00.792,0.017298,22.289,0.033754,21.728
84, 9/30/2025, 09:51:10.812,0.017289,22.305,0.03376,21.727
85, 9/30/2025, 09:51:20.830,0.017283,22.309,0.033774,21.735
86, 9/30/2025, 09:51:30.851,0.01729,22.32,0.033755,21.743
87, 9/30/2025, 09:51:40.855,0.017285,22.324,0.033753,21.763
88, 9/30/2025, 09:51:50.862,0.017293,22.341,0.033748,21.778
89, 9/30/2025, 09:52:00.889,0.017294,22.358,0.033743,21.789
90, 9/30/2025, 09:52:10.920,0.017287,22.375,0.03375,21.793
91, 9/30/2025, 09:52:20.942,0.017292,22.394,0.033741,21.795
92, 9/30/2025, 09:52:30.964,0.017294,22.411,0.033736,21.801
93, 9/30/2025, 09:52:40.971,0.017292,22.414,0.033739,21.801
94, 9/30/2025, 09:52:51.002,0.017285,22.422,0.033734,21.801
95, 9/30/2025, 09:53:01.006,0.017293,22.435,0.033736,21.801
96, 9/30/2025, 09:53:11.030,0.017291,22.464,0.033735,21.804
97, 9/30/2025, 09:53:21.046,0.017288,22.468,0.033726,21.806
98, 9/30/2025, 09:53:31.062,0.017289,22.488,0.033723,21.807
99, 9/30/2025, 09:53:41.063,0.017288,22.498,0.033725,21.818
100, 9/30/2025, 09:53:51.079,0.017293,22.515,0.03372,21.826
101, 9/30/2025, 09:54:01.088,0.017288,22.523,0.033722,21.837
102, 9/30/2025, 09:54:11.093,0.017288,22.534,0.033717,21.847
103, 9/30/2025, 09:54:21.111,0.017296,22.538,0.033726,21.855
104, 9/30/2025, 09:54:31.119,0.017291,22.551,0.03372,21.868
105, 9/30/2025, 09:54:41.149,0.01729,22.56,0.033723,21.874
106, 9/30/2025, 09:54:51.174,0.017296,22.581,0.033716,21.877
107, 9/30/2025, 09:55:01.193,0.017299,22.592,0.033724,21.878
108, 9/30/2025, 09:55:11.207,0.017303,22.614,0.033718,21.879
109, 9/30/2025, 09:55:21.231,0.017302,22.626,0.033718,21.881
110, 9/30/2025, 09:55:31.256,0.017305,22.629,0.033723,21.88
111, 9/30/2025, 09:55:41.259,0.017307,22.632,0.033718,21.883
112, 9/30/2025, 09:55:51.267,0.017305,22.639,0.033726,21.886
113, 9/30/2025, 09:56:01.290,0.017298,22.646,0.033724,21.889
114, 9/30/2025, 09:56:11.315,0.017307,22.654,0.033721,21.893
115, 9/30/2025, 09:56:21.336,0.017309,22.682,0.033725,21.897
116, 9/30/2025, 09:56:31.340,0.017301,22.697,0.033725,21.915
117, 9/30/2025, 09:56:41.369,0.017304,22.71,0.033726,21.922
118, 9/30/2025, 09:56:51.388,0.017306,22.719,0.033728,21.933
119, 9/30/2025, 09:57:01.398,0.017307,22.727,0.033728,21.941
120, 9/30/2025, 09:57:11.402,0.017309,22.724,0.03373,21.95
121, 9/30/2025, 09:57:21.428,0.017308,22.739,0.033726,21.956
122, 9/30/2025, 09:57:31.454,0.017312,22.743,0.033728,21.96
123, 9/30/2025, 09:57:41.457,0.017309,22.752,0.033728,21.959
124, 9/30/2025, 09:57:51.469,0.017313,22.757,0.033728,21.961
125, 9/30/2025, 09:58:01.474,0.017317,22.777,0.033731,21.964
126, 9/30/2025, 09:58:11.503,0.017319,22.8,0.03373,21.97
127, 9/30/2025, 09:58:21.529,0.017322,22.812,0.033732,21.972
128, 9/30/2025, 09:58:31.554,0.017322,22.828,0.033731,21.985
129, 9/30/2025, 09:58:41.573,0.017322,22.832,0.033734,21.992
130, 9/30/2025, 09:58:51.578,0.017321,22.845,0.03374,21.996
131, 9/30/2025, 09:59:01.581,0.017328,22.845,0.033735,22.015
132, 9/30/2025, 09:59:11.608,0.017327,22.851,0.033739,22.022
133, 9/30/2025, 09:59:21.635,0.017329,22.859,0.033735,22.023
134, 9/30/2025, 09:59:31.645,0.01733,22.859,0.033741,22.033
135, 9/30/2025, 09:59:41.654,0.017329,22.876,0.033736,22.038
136, 9/30/2025, 09:59:51.668,0.017333,22.895,0.033742,22.038
137, 9/30/2025, 10:00:01.696,0.017331,22.91,0.03374,22.038
138, 9/30/2025, 10:00:11.717,0.017331,22.918,0.033745,22.039
139, 9/30/2025, 10:00:21.717,0.017334,22.933,0.033745,22.039
140, 9/30/2025, 10:00:31.741,0.017331,22.94,0.033746,22.044
141, 9/30/2025, 10:00:41.763,0.017332,22.947,0.033745,22.043
142, 9/30/2025, 10:00:51.777,0.017334,22.953,0.033752,22.044
143, 9/30/2025, 10:01:01.802,0.017335,22.961,0.033752,22.051
144, 9/30/2025, 10:01:11.807,0.017337,22.964,0.033745,22.057
145, 9/30/2025, 10:01:21.813,0.017336,22.984,0.033751,22.069
146, 9/30/2025, 10:01:31.824,0.017335,22.989,0.033758,22.07
147, 9/30/2025, 10:01:41.843,0.01734,22.991,0.03375,22.072
148, 9/30/2025, 10:01:51.856,0.01734,23.006,0.033752,22.097
149, 9/30/2025, 10:02:01.881,0.017345,23.013,0.033753,22.112
150, 9/30/2025, 10:02:11.885,0.017342,23.032,0.033751,22.108
151, 9/30/2025, 10:02:21.897,0.017344,23.044,0.033743,22.117
152, 9/30/2025, 10:02:31.898,0.017349,23.052,0.033749,22.119
153, 9/30/2025, 10:02:41.906,0.01735,23.061,0.033746,22.12
154, 9/30/2025, 10:02:51.925,0.017349,23.063,0.033756,22.119
155, 9/30/2025, 10:03:01.942,0.017349,23.068,0.033759,22.121
156, 9/30/2025, 10:03:11.952,0.017353,23.066,0.033743,22.122
157, 9/30/2025, 10:03:21.969,0.017347,23.068,0.033751,22.122
158, 9/30/2025, 10:03:31.997,0.017354,23.085,0.033746,22.122
159, 9/30/2025, 10:03:42.027,0.017354,23.1,0.033751,22.123
160, 9/30/2025, 10:03:52.033,0.017348,23.105,0.033753,22.129
161, 9/30/2025, 10:04:02.038,0.01735,23.123,0.033751,22.132
162, 9/30/2025, 10:04:12.055,0.01735,23.135,0.033748,22.145
163, 9/30/2025, 10:04:22.055,0.017353,23.143,0.033744,22.16
164, 9/30/2025, 10:04:32.074,0.017348,23.151,0.033749,22.164
165, 9/30/2025, 10:04:42.101,0.017352,23.153,0.033751,22.169
166, 9/30/2025, 10:04:52.113,0.01735,23.165,0.033739,22.175
167, 9/30/2025, 10:05:02.122,0.017347,23.174,0.033739,22.176
168, 9/30/2025, 10:05:12.130,0.01735,23.172,0.033727,22.182
169, 9/30/2025, 10:05:22.142,0.017347,23.179,0.033739,22.193
170, 9/30/2025, 10:05:32.156,0.017354,23.185,0.033753,22.197
171, 9/30/2025, 10:05:42.159,0.017345,23.189,0.033738,22.198
172, 9/30/2025, 10:05:52.167,0.017349,23.2,0.033746,22.2
173, 9/30/2025, 10:06:02.188,0.017343,23.199,0.033745,22.202
174, 9/30/2025, 10:06:12.203,0.017353,23.21,0.033734,22.201
175, 9/30/2025, 10:06:22.205,0.017342,23.225,0.033724,22.204
176, 9/30/2025, 10:06:32.225,0.017347,23.239,0.03374,22.201
177, 9/30/2025, 10:06:42.232,0.017354,23.245,0.033707,22.205
178, 9/30/2025, 10:06:52.250,0.017349,23.253,0.033742,22.207
179, 9/30/2025, 10:07:02.278,0.017345,23.263,0.033719,22.211
180, 9/30/2025, 10:07:12.278,0.017347,23.265,0.0337,22.212
181, 9/30/2025, 10:07:22.284,0.01734,23.275,0.033705,22.217
182, 9/30/2025, 10:07:32.309,0.017347,23.287,0.033706,22.226
183, 9/30/2025, 10:07:42.329,0.017348,23.293,0.033707,22.237
184, 9/30/2025, 10:07:52.357,0.017343,23.301,0.033692,22.252
185, 9/30/2025, 10:08:02.387,0.017343,23.305,0.033704,22.256
186, 9/30/2025, 10:08:12.409,0.01735,23.318,0.033714,22.267
187, 9/30/2025, 10:08:22.410,0.017342,23.324,0.033692,22.271
188, 9/30/2025, 10:08:32.426,0.017343,23.343,0.033706,22.276
189, 9/30/2025, 10:08:42.434,0.017337,23.357,0.033687,22.28
190, 9/30/2025, 10:08:52.452,0.017335,23.355,0.033707,22.282
191, 9/30/2025, 10:09:02.469,0.017326,23.369,0.033683,22.28
192, 9/30/2025, 10:09:12.496,0.01733,23.369,0.033696,22.283
193, 9/30/2025, 10:09:22.505,0.017328,23.379,0.033686,22.283
194, 9/30/2025, 10:09:32.516,0.017341,23.387,0.03367,22.285
195, 9/30/2025, 10:09:42.532,0.01734,23.389,0.03369,22.293
196, 9/30/2025, 10:09:52.560,0.017338,23.393,0.033668,22.296
197, 9/30/2025, 10:10:02.569,0.017323,23.394,0.033677,22.293
198, 9/30/2025, 10:10:12.573,0.01732,23.4,0.033653,22.301
199, 9/30/2025, 10:10:22.583,0.017327,23.405,0.033667,22.308
200, 9/30/2025, 10:10:32.592,0.017321,23.402,0.033689,22.309
201, 9/30/2025, 10:10:42.620,0.017318,23.421,0.03364,22.325
202, 9/30/2025, 10:10:52.635,0.017323,23.42,0.033642,22.332
203, 9/30/2025, 10:11:02.636,0.017312,23.433,0.033642,22.344
204, 9/30/2025, 10:11:12.651,0.017321,23.438,0.033611,22.347
205, 9/30/2025, 10:11:22.668,0.017311,23.45,0.033631,22.351
206, 9/30/2025, 10:11:32.683,0.017308,23.451,0.033635,22.355
207, 9/30/2025, 10:11:42.700,0.017316,23.456,0.033618,22.356
208, 9/30/2025, 10:11:52.726,0.017307,23.478,0.033617,22.359
209, 9/30/2025, 10:12:02.741,0.017317,23.49,0.033633,22.361
210, 9/30/2025, 10:12:12.753,0.017302,23.488,0.033648,22.362
211, 9/30/2025, 10:12:22.766,0.017305,23.496,0.033626,22.365
212, 9/30/2025, 10:12:32.783,0.017314,23.501,0.033603,22.365
213, 9/30/2025, 10:12:42.792,0.017304,23.502,0.033582,22.363
214, 9/30/2025, 10:12:52.808,0.017301,23.508,0.033598,22.366
215, 9/30/2025, 10:13:02.832,0.0173,23.513,0.033599,22.368
216, 9/30/2025, 10:13:12.856,0.017293,23.511,0.033608,22.371
217, 9/30/2025, 10:13:22.871,0.017291,23.516,0.03358,22.377
218, 9/30/2025, 10:13:32.872,0.017303,23.529,0.033553,22.38
219, 9/30/2025, 10:13:42.893,0.017306,23.533,0.033584,22.392
220, 9/30/2025, 10:13:52.916,0.017291,23.547,0.03357,22.398
221, 9/30/2025, 10:14:02.933,0.017282,23.551,0.033575,22.406
222, 9/30/2025, 10:14:12.934,0.017291,23.559,0.033554,22.412
223, 9/30/2025, 10:14:22.941,0.017288,23.569,0.033583,22.421
224, 9/30/2025, 10:14:32.955,0.017273,23.582,0.033568,22.427
225, 9/30/2025, 10:14:42.976,0.017281,23.588,0.033539,22.433
226, 9/30/2025, 10:14:52.995,0.017269,23.596,0.03353,22.44
227, 9/30/2025, 10:15:03.017,0.01728,23.597,0.033546,22.439
228, 9/30/2025, 10:15:13.037,0.017272,23.602,0.033515,22.442
229, 9/30/2025, 10:15:23.039,0.01727,23.61,0.033557,22.442
230, 9/30/2025, 10:15:33.048,0.017266,23.612,0.033524,22.445
231, 9/30/2025, 10:15:43.074,0.017269,23.616,0.033545,22.445
232, 9/30/2025, 10:15:53.083,0.017254,23.616,0.033518,22.444
233, 9/30/2025, 10:16:03.108,0.017261,23.625,0.033514,22.444
234, 9/30/2025, 10:16:13.118,0.017248,23.631,0.033537,22.447
235, 9/30/2025, 10:16:23.124,0.017256,23.632,0.033506,22.446
236, 9/30/2025, 10:16:33.141,0.017248,23.635,0.03353,22.449
237, 9/30/2025, 10:16:43.165,0.017261,23.643,0.033489,22.449
238, 9/30/2025, 10:16:53.188,0.017237,23.64,0.033505,22.449
239, 9/30/2025, 10:17:03.213,0.017252,23.653,0.033483,22.457
240, 9/30/2025, 10:17:13.232,0.017254,23.659,0.033488,22.457
241, 9/30/2025, 10:17:23.252,0.017248,23.669,0.033495,22.466
242, 9/30/2025, 10:17:33.271,0.017245,23.684,0.033492,22.469
243, 9/30/2025, 10:17:43.293,0.017227,23.69,0.033509,22.481
244, 9/30/2025, 10:17:53.315,0.017227,23.704,0.033487,22.492
245, 9/30/2025, 10:18:03.323,0.017241,23.707,0.033483,22.503
246, 9/30/2025, 10:18:13.327,0.017239,23.714,0.033474,22.509
247, 9/30/2025, 10:18:23.344,0.017238,23.71,0.033465,22.514
248, 9/30/2025, 10:18:33.361,0.017222,23.721,0.033465,22.52
249, 9/30/2025, 10:18:43.374,0.017221,23.72,0.033486,22.523
250, 9/30/2025, 10:18:53.393,0.017225,23.728,0.033458,22.524
251, 9/30/2025, 10:19:03.406,0.017234,23.735,0.033462,22.524
252, 9/30/2025, 10:19:13.408,0.017231,23.729,0.033439,22.525
253, 9/30/2025, 10:19:23.409,0.017218,23.734,0.03346,22.526
254, 9/30/2025, 10:19:33.425,0.017218,23.744,0.033442,22.527
255, 9/30/2025, 10:19:43.430,0.017222,23.738,0.033446,22.529
256, 9/30/2025, 10:19:53.436,0.017217,23.749,0.033434,22.529
257, 9/30/2025, 10:20:03.464,0.017211,23.757,0.033439,22.531
258, 9/30/2025, 10:20:13.477,0.017216,23.771,0.033441,22.529
259, 9/30/2025, 10:20:23.498,0.017209,23.781,0.033429,22.533
260, 9/30/2025, 10:20:33.523,0.017217,23.775,0.033437,22.535
261, 9/30/2025, 10:20:43.526,0.017201,23.788,0.03343,22.534
262, 9/30/2025, 10:20:53.544,0.017209,23.785,0.033425,22.538
263, 9/30/2025, 10:21:03.553,0.017219,23.81,0.033411,22.549
264, 9/30/2025, 10:21:13.572,0.017206,23.807,0.033412,22.556
265, 9/30/2025, 10:21:23.594,0.017204,23.816,0.033434,22.556
266, 9/30/2025, 10:21:33.616,0.017202,23.819,0.033413,22.566
267, 9/30/2025, 10:21:43.625,0.017207,23.824,0.033416,22.576
268, 9/30/2025, 10:21:53.639,0.017194,23.828,0.03343,22.58
269, 9/30/2025, 10:22:03.649,0.01719,23.826,0.033412,22.583
270, 9/30/2025, 10:22:13.670,0.017195,23.832,0.0334,22.594
271, 9/30/2025, 10:22:23.692,0.017193,23.838,0.03342,22.599
272, 9/30/2025, 10:22:33.718,0.017184,23.838,0.033424,22.599
273, 9/30/2025, 10:22:43.735,0.017189,23.838,0.033377,22.602
274, 9/30/2025, 10:22:53.736,0.01719,23.842,0.033392,22.606
275, 9/30/2025, 10:23:03.746,0.017187,23.85,0.033406,22.607
276, 9/30/2025, 10:23:13.750,0.01719,23.857,0.033396,22.609
277, 9/30/2025, 10:23:23.764,0.017178,23.854,0.033407,22.609
278, 9/30/2025, 10:23:33.774,0.01718,23.856,0.033395,22.607
279, 9/30/2025, 10:23:43.796,0.017185,23.866,0.033395,22.609
280, 9/30/2025, 10:23:53.821,0.017184,23.868,0.033397,22.611
281, 9/30/2025, 10:24:03.830,0.017174,23.869,0.033396,22.609
282, 9/30/2025, 10:24:13.858,0.017178,23.872,0.033397,22.615
283, 9/30/2025, 10:24:23.862,0.017189,23.867,0.033402,22.613
284, 9/30/2025, 10:24:33.862,0.017172,23.885,0.033386,22.616
285, 9/30/2025, 10:24:43.873,0.017178,23.904,0.033401,22.621
286, 9/30/2025, 10:24:53.874,0.017175,23.903,0.033398,22.621
287, 9/30/2025, 10:25:03.894,0.017156,23.904,0.033386,22.624
288, 9/30/2025, 10:25:13.916,0.017177,23.91,0.033388,22.635
289, 9/30/2025, 10:25:23.916,0.017169,23.921,0.03339,22.634
290, 9/30/2025, 10:25:33.942,0.017172,23.924,0.033391,22.64
291, 9/30/2025, 10:25:43.960,0.017177,23.925,0.033376,22.652
292, 9/30/2025, 10:25:53.981,0.017171,23.938,0.033387,22.659
293, 9/30/2025, 10:26:04.009,0.017167,23.944,0.033386,22.668
294, 9/30/2025, 10:26:14.027,0.017171,23.943,0.033386,22.666
295, 9/30/2025, 10:26:24.053,0.017159,23.947,0.033392,22.677
296, 9/30/2025, 10:26:34.075,0.01716,23.946,0.03338,22.681
297, 9/30/2025, 10:26:44.091,0.017165,23.95,0.033382,22.686
298, 9/30/2025, 10:26:54.099,0.017161,23.955,0.033383,22.685
299, 9/30/2025, 10:27:04.122,0.017165,23.956,0.033379,22.687
300, 9/30/2025, 10:27:14.144,0.017163,23.955,0.033387,22.69
301, 9/30/2025, 10:27:24.174,0.017168,23.954,0.033389,22.691
302, 9/30/2025, 10:27:34.182,0.017159,23.956,0.033385,22.692
303, 9/30/2025, 10:27:44.206,0.017154,23.96,0.033381,22.692
304, 9/30/2025, 10:27:54.228,0.017157,23.958,0.033377,22.692
305, 9/30/2025, 10:28:04.231,0.017164,23.964,0.033381,22.692
306, 9/30/2025, 10:28:14.246,0.017164,23.974,0.033384,22.691
307, 9/30/2025, 10:28:24.262,0.017156,23.966,0.03339,22.695
308, 9/30/2025, 10:28:34.279,0.017156,23.971,0.033384,22.697
309, 9/30/2025, 10:28:44.293,0.01716,23.979,0.033387,22.701
310, 9/30/2025, 10:28:54.295,0.017159,23.985,0.033385,22.7
311, 9/30/2025, 10:29:04.307,0.017156,23.99,0.033383,22.704
312, 9/30/2025, 10:29:14.314,0.017156,23.996,0.033388,22.707
313, 9/30/2025, 10:29:24.341,0.017162,24.006,0.033387,22.712
314, 9/30/2025, 10:29:34.355,0.017165,24.014,0.033384,22.714
315, 9/30/2025, 10:29:44.359,0.017151,24.021,0.033388,22.718
316, 9/30/2025, 10:29:54.374,0.017154,24.021,0.033391,22.72
317, 9/30/2025, 10:30:04.399,0.017158,24.025,0.033391,22.738
318, 9/30/2025, 10:30:14.401,0.017156,24.029,0.033389,22.735
319, 9/30/2025, 10:30:24.405,0.017152,24.043,0.033389,22.74
320, 9/30/2025, 10:30:34.410,0.017158,24.05,0.033392,22.75
321, 9/30/2025, 10:30:44.434,0.017156,24.053,0.033393,22.754
322, 9/30/2025, 10:30:54.442,0.017151,24.05,0.033392,22.76
323, 9/30/2025, 10:31:04.455,0.017155,24.058,0.033394,22.765
324, 9/30/2025, 10:31:14.475,0.017156,24.055,0.033395,22.767
325, 9/30/2025, 10:31:24.484,0.017157,24.06,0.033391,22.769
326, 9/30/2025, 10:31:34.493,0.017145,24.066,0.033394,22.774
327, 9/30/2025, 10:31:44.505,0.01715,24.067,0.033395,22.774
328, 9/30/2025, 10:31:54.519,0.017152,24.07,0.033392,22.773
329, 9/30/2025, 10:32:04.545,0.017149,24.074,0.033395,22.775
330, 9/30/2025, 10:32:14.560,0.017148,24.071,0.033395,22.774
331, 9/30/2025, 10:32:24.570,0.017148,24.072,0.033397,22.775
332, 9/30/2025, 10:32:34.577,0.017149,24.077,0.033398,22.776
333, 9/30/2025, 10:32:44.595,0.017148,24.078,0.033399,22.778
334, 9/30/2025, 10:32:54.612,0.017148,24.088,0.033398,22.776
335, 9/30/2025, 10:33:04.617,0.017143,24.095,0.033399,22.777
336, 9/30/2025, 10:33:14.625,0.017143,24.088,0.033397,22.781
337, 9/30/2025, 10:33:24.643,0.017141,24.092,0.033405,22.779
338, 9/30/2025, 10:33:34.666,0.017144,24.1,0.033398,22.785
339, 9/30/2025, 10:33:44.689,0.017144,24.123,0.033403,22.783
340, 9/30/2025, 10:33:54.708,0.017146,24.118,0.033399,22.785
341, 9/30/2025, 10:34:04.733,0.017147,24.11,0.033402,22.791
342, 9/30/2025, 10:34:14.757,0.017141,24.118,0.033401,22.795
343, 9/30/2025, 10:34:24.776,0.017143,24.122,0.033405,22.809
344, 9/30/2025, 10:34:34.796,0.017148,24.135,0.033409,22.803
345, 9/30/2025, 10:34:44.812,0.017143,24.135,0.033409,22.815
346, 9/30/2025, 10:34:54.840,0.017143,24.149,0.033408,22.824
347, 9/30/2025, 10:35:04.848,0.017144,24.145,0.033412,22.827
348, 9/30/2025, 10:35:14.872,0.017143,24.151,0.033404,22.833
349, 9/30/2025, 10:35:24.874,0.017145,24.161,0.033406,22.835
350, 9/30/2025, 10:35:34.880,0.017146,24.157,0.033413,22.838
351, 9/30/2025, 10:35:44.909,0.017141,24.161,0.033413,22.845
352, 9/30/2025, 10:35:54.923,0.017142,24.171,0.033411,22.849
353, 9/30/2025, 10:36:04.947,0.017142,24.179,0.033412,22.856
354, 9/30/2025, 10:36:14.975,0.017145,24.179,0.033409,22.854
355, 9/30/2025, 10:36:24.998,0.017147,24.184,0.033414,22.856
356, 9/30/2025, 10:36:34.999,0.017149,24.183,0.033407,22.856
357, 9/30/2025, 10:36:45.014,0.017148,24.186,0.033413,22.857
358, 9/30/2025, 10:36:55.016,0.017146,24.186,0.033414,22.857
359, 9/30/2025, 10:37:05.032,0.017152,24.192,0.033415,22.857
360, 9/30/2025, 10:37:15.043,0.017141,24.203,0.03341,22.859
361, 9/30/2025, 10:37:25.066,0.017146,24.204,0.03341,22.859
362, 9/30/2025, 10:37:35.078,0.017137,24.213,0.033414,22.86
363, 9/30/2025, 10:37:45.082,0.017138,24.221,0.033412,22.858
364, 9/30/2025, 10:37:55.098,0.017151,24.22,0.033408,22.861
365, 9/30/2025, 10:38:05.099,0.017145,24.226,0.033412,22.86
366, 9/30/2025, 10:38:15.116,0.017145,24.231,0.03341,22.861
367, 9/30/2025, 10:38:25.117,0.017143,24.24,0.033411,22.869
368, 9/30/2025, 10:38:35.139,0.017143,24.24,0.033418,22.867
369, 9/30/2025, 10:38:45.143,0.017142,24.243,0.033416,22.868
